date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:37	834/834	U--MCZ	200	updated ('OK')	text/plain	date:Sun,%2018%20Oct%202020%2015:21:37%20GMT	https://www.hopkinsmedicine.org/robots.txt		(from )
20:51:37	26765/26765	U--MCZ	200	updated ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:21:37%20GMT	https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html	(from )
20:51:38	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2018%20Oct%202020%2015:21:37%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/hariwebpage/www.googletagmanager.com/gtm.25445.delayed	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:51:41	212152/212152	U--MCZ	200	updated ('OK')	text/css	etag:W/%2256d916ed4ba2d61:0%22	https://www.hopkinsmedicine.org/sebin/t/r/main.css	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/t/r/main.css	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:51:43	154139/154139	U--MCZ	200	updated ('OK')	text/css	etag:W/%229138ace24ba2d61:0%22	https://www.hopkinsmedicine.org/sebin/b/o/components.css	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/b/o/components.css	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:05	212152/212152	U-----	200	untouched ('OK')	text/css	etag:W/%22287b18ed4ba2d61:0%22	https://www.hopkinsmedicine.org/sebin/t/r/main.css?v=2.0.1	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/t/r/main790f.css	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:05	46586/46586	U-----	200	untouched ('OK')	text/css	etag:W/%22215d34638aa1d61:0%22	https://www.hopkinsmedicine.org/sebin/x/g/enterprise-local.css?v=2.0.0	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/x/g/enterprise-local28b5.css	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:05	163/163	U-----	200	untouched ('OK')	text/css	etag:%22cbc9aab66580d51:0%22	https://www.hopkinsmedicine.org/se/styles/out/5852723FC173F8C0E427B8649818D0CA.css	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/se/styles/out/5852723FC173F8C0E427B8649818D0CA.css	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:05	46586/46586	U--MCZ	200	updated ('OK')	text/css	etag:W/%22215d34638aa1d61:0%22	https://www.hopkinsmedicine.org/sebin/x/g/enterprise-local.css	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/x/g/enterprise-local.css	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	154139/154139	------	200	untouched ('OK')	text/css	etag:W/%2276cbace24ba2d61:0%22	https://www.hopkinsmedicine.org/sebin/b/o/components.css?v=2.0.1	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/b/o/components790f.css	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	75127/75127	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2014:59:31%20GMT	https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	63602/63602	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2014:59:47%20GMT	https://www.hopkinsmedicine.org/coronavirus/visitor-guidelines.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/visitor-guidelines.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	77985/77985	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2014:59:54%20GMT	https://www.hopkinsmedicine.org/coronavirus/index.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/index.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	46038/46038	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:01%20GMT	https://www.hopkinsmedicine.org/coronavirus/giving.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/giving.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	51270/51270	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:03%20GMT	https://www.hopkinsmedicine.org/coronavirus/extraordinary-people/index.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/extraordinary-people/index.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	32674/32674	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:19%20GMT	https://www.hopkinsmedicine.org/coronavirus/newsletter	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/newsletter.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	50073/50073	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:26%20GMT	https://www.hopkinsmedicine.org/coronavirus/articles/index.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/articles/index.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	81058/81058	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:32%20GMT	https://www.hopkinsmedicine.org/coronavirus/health-articles.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/health-articles.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	35959/35959	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:33%20GMT	https://www.hopkinsmedicine.org/coronavirus/resources-translation.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/resources-translation.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	88469/88469	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:50%20GMT	https://www.hopkinsmedicine.org/coronavirus/coronavirus-research/index.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/coronavirus-research/index.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:06	30910/30910	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:50%20GMT	https://www.hopkinsmedicine.org/coronavirus/cancellations.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/cancellations.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	30977/30977	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:53%20GMT	https://www.hopkinsmedicine.org/coronavirus/patient-stories/index.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/patient-stories/index.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	56938/56938	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:56%20GMT	https://www.hopkinsmedicine.org/coronavirus/in-person-appointments.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/in-person-appointments.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	58934/58934	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:00:58%20GMT	https://www.hopkinsmedicine.org/coronavirus/surgeries-procedures.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/surgeries-procedures.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	61526/61526	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:01:21%20GMT	https://www.hopkinsmedicine.org/coronavirus/hospital-care.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/hospital-care.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	73492/73492	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:01:24%20GMT	https://www.hopkinsmedicine.org/coronavirus/testing-and-care.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/testing-and-care.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	33851/33851	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:01:28%20GMT	https://www.hopkinsmedicine.org/coronavirus/keeping-patients-safe.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/keeping-patients-safe.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	33487/33487	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:01:26%20GMT	https://www.hopkinsmedicine.org/coronavirus/patient-visitor-entrances-garages.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/patient-visitor-entrances-garages.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	50054/50054	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:01:31%20GMT	https://www.hopkinsmedicine.org/coronavirus/patient-care-videos.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/patient-care-videos.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	77975/77975	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:01:51%20GMT	https://www.hopkinsmedicine.org/coronavirus/	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/index-2.html	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	86659/86659	------	200	untouched ('')	application/javascript	etag:W/%2258d026fb-15283%22	https://code.jquery.com/jquery-3.2.1.min.js	C:/My%20Web%20Sites/hariwebpage/code.jquery.com/jquery-3.2.1.min.js	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	5754/5754	------	200	untouched ('')	text/javascript	etag:%222fc59a5de14dd1e6d6a2e63e5f29af6f%22	https://kit.fontawesome.com/fb7d10f07e.js	C:/My%20Web%20Sites/hariwebpage/kit.fontawesome.com/fb7d10f07e.js	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	214795/214795	------	200	untouched ('')	application/javascript	etag:W/%227137e5738aa1d61:0%22	https://www.hopkinsmedicine.org/sebin/z/z/main.js?v=2.0.0	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/z/z/main28b5.js	(from https://www.hopkinsmedicine.org/coronavirus/covid-19-self-checker.html)
20:52:07	3398/3398	------	200	untouched ('')	image/png	etag:%2270d2bdc6cfdcd1:0%22	https://www.hopkinsmedicine.org/sebin/d/e/play-btn.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/d/e/play-btn.html	(from https://www.hopkinsmedicine.org/sebin/b/o/components.css)
20:52:07	154139/154139	------	200	untouched ('OK')	text/css	etag:W/%2240afaee24ba2d61:0%22	https://www.hopkinsmedicine.org/sebin/b/o/components.css?	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/b/o/componentsd41d.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	3415/3415	------	200	untouched ('OK')	text/css	etag:W/%224ee38d9c9071d61:0%22	https://www.hopkinsmedicine.org/lib/css/youtube-player.css?	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/lib/css/youtube-playerd41d.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	9388/9388	------	200	untouched ('OK')	text/css	etag:W/%2295f6a25b994d51:0%22	https://www.hopkinsmedicine.org/sebin/x/i/video-widgets.css	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/sebin/x/i/video-widgets.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	86659/86659	------	200	untouched ('')	application/javascript	etag:%225eb03ec4-15283%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.2.1/jquery.min.js	C:/My%20Web%20Sites/hariwebpage/cdnjs.cloudflare.com/ajax/libs/jquery/3.2.1/jquery.min.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	942385/942385	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:33:11%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/Cancer_1920x740.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/Cancer_1920x740.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	63220/63220	------	200	untouched ('')	image/png	date:Sun,%2018%20Oct%202020%2014:33:12%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/keeping-patients-safe640.png	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/keeping-patients-safe640.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	160751/160751	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:33:14%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/coronavirus-routine-appointments1.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/coronavirus-routine-appointments1.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	122812/122812	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:33:16%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/videovisits640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/videovisits640.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	112902/112902	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:33:18%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/elective640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/elective640.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	140924/140924	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:33:21%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/hospital640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/hospital640.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	101380/101380	------	200	untouched ('')	image/jpeg	date:Sun,%2018%20Oct%202020%2014:33:22%20GMT	https://www.hopkinsmedicine.org/coronavirus/_images/covid-card-640.jpg	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/_images/covid-card-640.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
20:52:07	55660/55660	------	200	untouched ('OK')	text/html	date:Sun,%2018%20Oct%202020%2015:02:03%20GMT	https://www.hopkinsmedicine.org/coronavirus/espanol/index.html	C:/My%20Web%20Sites/hariwebpage/www.hopkinsmedicine.org/coronavirus/espanol/index.html	(from https://www.hopkinsmedicine.org/coronavirus/for-johns-hopkins-patients.html)
